YEAR,STATE,ITEM,VALUE
2004,TENNESSEE,TOTALPRICE,561000
2004,TEXAS,LBPERCOL,76
2004,TEXAS,NUMCOL,116000
2004,TEXAS,TOTALLB,8816000
2004,TEXAS,TOTALPRICE,8552000
2004,UTAH,LBPERCOL,70
2004,UTAH,NUMCOL,24000
2004,UTAH,TOTALLB,1680000
2004,UTAH,TOTALPRICE,1848000
2004,VERMONT,LBPERCOL,68
2004,VERMONT,NUMCOL,6000
2004,VERMONT,TOTALLB,408000
2004,VERMONT,TOTALPRICE,616000
2004,VIRGINIA,LBPERCOL,38
2004,VIRGINIA,NUMCOL,7000
2004,VIRGINIA,TOTALLB,266000
2004,VIRGINIA,TOTALPRICE,559000
2004,WASHINGTON,LBPERCOL,63
2004,WASHINGTON,NUMCOL,56000
2004,WASHINGTON,TOTALLB,3528000
2004,WASHINGTON,TOTALPRICE,3457000
2004,WEST VIRGINIA,LBPERCOL,55
2004,WEST VIRGINIA,NUMCOL,9000
2004,WEST VIRGINIA,TOTALLB,495000
2004,WEST VIRGINIA,TOTALPRICE,698000
2004,WISCONSIN,LBPERCOL,86
2004,WISCONSIN,NUMCOL,68000
2004,WISCONSIN,TOTALLB,5848000
2004,WISCONSIN,TOTALPRICE,6959000
2004,WYOMING,LBPERCOL,75
2004,WYOMING,NUMCOL,39000
2004,WYOMING,TOTALLB,2925000
2004,WYOMING,TOTALPRICE,3218000
2003,ALABAMA,LBPERCOL,82
2003,ALABAMA,NUMCOL,13000
2003,ALABAMA,TOTALLB,1066000
2003,ALABAMA,TOTALPRICE,1322000
2003,ARIZONA,LBPERCOL,72
2003,ARIZONA,NUMCOL,35000
2003,ARIZONA,TOTALLB,2520000
2003,ARIZONA,TOTALPRICE,3377000
2003,ARKANSAS,LBPERCOL,75
2003,ARKANSAS,NUMCOL,40000
2003,ARKANSAS,TOTALLB,3000000
2003,ARKANSAS,TOTALPRICE,3780000
2003,CALIFORNIA,LBPERCOL,67
2003,CALIFORNIA,NUMCOL,480000
2003,CALIFORNIA,TOTALLB,32160000
2003,CALIFORNIA,TOTALPRICE,44702000
2003,COLORADO,LBPERCOL,86
2003,COLORADO,NUMCOL,24000
2003,COLORADO,TOTALLB,2064000
2003,COLORADO,TOTALPRICE,2890000
2003,FLORIDA,LBPERCOL,71
2003,FLORIDA,NUMCOL,210000
2003,FLORIDA,TOTALLB,14910000
2003,FLORIDA,TOTALPRICE,19681000
2003,GEORGIA,LBPERCOL,65
2003,GEORGIA,NUMCOL,52000
2003,GEORGIA,TOTALLB,3380000
2003,GEORGIA,TOTALPRICE,4326000
2003,HAWAII,LBPERCOL,114
2003,HAWAII,NUMCOL,7000
2003,HAWAII,TOTALLB,798000
2003,HAWAII,TOTALPRICE,1157000
2003,IDAHO,LBPERCOL,46
2003,IDAHO,NUMCOL,100000
2003,IDAHO,TOTALLB,4600000
2003,IDAHO,TOTALPRICE,6118000
2003,ILLINOIS,LBPERCOL,60
2003,ILLINOIS,NUMCOL,7000
2003,ILLINOIS,TOTALLB,420000
2003,ILLINOIS,TOTALPRICE,769000
2003,INDIANA,LBPERCOL,56
2003,INDIANA,NUMCOL,5000
2003,INDIANA,TOTALLB,280000
2003,INDIANA,TOTALPRICE,465000
2003,IOWA,LBPERCOL,59
2003,IOWA,NUMCOL,32000
2003,IOWA,TOTALLB,1888000
2003,IOWA,TOTALPRICE,2681000
2003,KANSAS,LBPERCOL,57
2003,KANSAS,NUMCOL,16000
2003,KANSAS,TOTALLB,912000
2003,KANSAS,TOTALPRICE,1286000
2003,KENTUCKY,LBPERCOL,48
2003,KENTUCKY,NUMCOL,5000
2003,KENTUCKY,TOTALLB,240000
2003,KENTUCKY,TOTALPRICE,401000
2003,LOUISIANA,LBPERCOL,90
2003,LOUISIANA,NUMCOL,34000
2003,LOUISIANA,TOTALLB,3060000
2003,LOUISIANA,TOTALPRICE,3794000
2003,MAINE,LBPERCOL,33
2003,MAINE,NUMCOL,8000
2003,MAINE,TOTALLB,264000
2003,MAINE,TOTALPRICE,372000
2003,MARYLAND,LBPERCOL,42
2003,MARYLAND,NUMCOL,2000
2003,MARYLAND,TOTALLB,84000
2003,MARYLAND,TOTALPRICE,162000
2003,MICHIGAN,LBPERCOL,74
2003,MICHIGAN,NUMCOL,65000
2003,MICHIGAN,TOTALLB,4810000
2003,MICHIGAN,TOTALPRICE,6782000
2003,MINNESOTA,LBPERCOL,83
2003,MINNESOTA,NUMCOL,120000
2003,MINNESOTA,TOTALLB,9960000
2003,MINNESOTA,TOTALPRICE,14342000
2003,MISSISSIPPI,LBPERCOL,69
2003,MISSISSIPPI,NUMCOL,21000
2003,MISSISSIPPI,TOTALLB,1449000
2003,MISSISSIPPI,TOTALPRICE,1869000
2003,MISSOURI,LBPERCOL,53
2003,MISSOURI,NUMCOL,17000
2003,MISSOURI,TOTALLB,901000
2003,MISSOURI,TOTALPRICE,1270000
2003,MONTANA,LBPERCOL,66
2003,MONTANA,NUMCOL,145000
2003,MONTANA,TOTALLB,9570000
2003,MONTANA,TOTALPRICE,13781000
2003,NEBRASKA,LBPERCOL,74
2003,NEBRASKA,NUMCOL,45000
2003,NEBRASKA,TOTALLB,3330000
2003,NEBRASKA,TOTALPRICE,4595000
2003,NEVADA,LBPERCOL,64
2003,NEVADA,NUMCOL,6000
2003,NEVADA,TOTALLB,384000
2003,NEVADA,TOTALPRICE,783000
2003,NEW JERSEY,LBPERCOL,19
2003,NEW JERSEY,NUMCOL,10000
2003,NEW JERSEY,TOTALLB,190000
2003,NEW JERSEY,TOTALPRICE,304000
2003,NEW MEXICO,LBPERCOL,41
2003,NEW MEXICO,NUMCOL,6000
2003,NEW MEXICO,TOTALLB,246000
2003,NEW MEXICO,TOTALPRICE,295000
2003,NEW YORK,LBPERCOL,72
2003,NEW YORK,NUMCOL,67000
2003,NEW YORK,TOTALLB,4824000
2003,NEW YORK,TOTALPRICE,6561000
2003,NORTH CAROLINA,LBPERCOL,44
2003,NORTH CAROLINA,NUMCOL,10000
2003,NORTH CAROLINA,TOTALLB,440000
2003,NORTH CAROLINA,TOTALPRICE,845000
2003,NORTH DAKOTA,LBPERCOL,87
2003,NORTH DAKOTA,NUMCOL,340000
2003,NORTH DAKOTA,TOTALLB,29580000
2003,NORTH DAKOTA,TOTALPRICE,40229000
2003,OHIO,LBPERCOL,50
2003,OHIO,NUMCOL,15000
2003,OHIO,TOTALLB,750000
2003,OHIO,TOTALPRICE,1050000
2003,OKLAHOMA,LBPERCOL,47
2003,OKLAHOMA,NUMCOL,3000
2003,OKLAHOMA,TOTALLB,141000
2003,OKLAHOMA,TOTALPRICE,259000
2003,OREGON,LBPERCOL,51
2003,OREGON,NUMCOL,42000
2003,OREGON,TOTALLB,2142000
2003,OREGON,TOTALPRICE,2720000
2003,OTHER STATES,LBPERCOL,44
2003,OTHER STATES,NUMCOL,8000
2003,OTHER STATES,TOTALLB,352000
2003,OTHER STATES,TOTALPRICE,1017000
2003,PENNSYLVANIA,LBPERCOL,50
2003,PENNSYLVANIA,NUMCOL,27000
2003,PENNSYLVANIA,TOTALLB,1350000
2003,PENNSYLVANIA,TOTALPRICE,1944000
2003,SOUTH CAROLINA,LBPERCOL,70
2003,SOUTH CAROLINA,NUMCOL,4000
2003,SOUTH CAROLINA,TOTALLB,280000
2003,SOUTH CAROLINA,TOTALPRICE,529000
2003,SOUTH DAKOTA,LBPERCOL,70
2003,SOUTH DAKOTA,NUMCOL,215000
2003,SOUTH DAKOTA,TOTALLB,15050000
2003,SOUTH DAKOTA,TOTALPRICE,21522000
2003,TENNESSEE,LBPERCOL,40
2003,TENNESSEE,NUMCOL,6000
2003,TENNESSEE,TOTALLB,240000
2003,TENNESSEE,TOTALPRICE,365000
2003,TEXAS,LBPERCOL,67
2003,TEXAS,NUMCOL,140000
2003,TEXAS,TOTALLB,9380000
2003,TEXAS,TOTALPRICE,13132000
2003,UTAH,LBPERCOL,57
2003,UTAH,NUMCOL,25000
2003,UTAH,TOTALLB,1425000
2003,UTAH,TOTALPRICE,1824000
2003,VERMONT,LBPERCOL,83
2003,VERMONT,NUMCOL,7000
2003,VERMONT,TOTALLB,581000
2003,VERMONT,TOTALPRICE,1139000
2003,VIRGINIA,LBPERCOL,37
2003,VIRGINIA,NUMCOL,6000
2003,VIRGINIA,TOTALLB,222000
2003,VIRGINIA,TOTALPRICE,373000
2003,WASHINGTON,LBPERCOL,56
2003,WASHINGTON,NUMCOL,58000
2003,WASHINGTON,TOTALLB,3248000
2003,WASHINGTON,TOTALPRICE,4742000
2003,WEST VIRGINIA,LBPERCOL,47
2003,WEST VIRGINIA,NUMCOL,8000
2003,WEST VIRGINIA,TOTALLB,376000
2003,WEST VIRGINIA,TOTALPRICE,711000
2003,WISCONSIN,LBPERCOL,77
2003,WISCONSIN,NUMCOL,74000
2003,WISCONSIN,TOTALLB,5698000
2003,WISCONSIN,TOTALPRICE,8376000
2003,WYOMING,LBPERCOL,81
2003,WYOMING,NUMCOL,39000
2003,WYOMING,TOTALLB,3159000
2003,WYOMING,TOTALPRICE,4454000
2002,ALABAMA,LBPERCOL,86
2002,ALABAMA,NUMCOL,12000
2002,ALABAMA,TOTALLB,1032000
2002,ALABAMA,TOTALPRICE,1218000
2002,ARIZONA,LBPERCOL,63
2002,ARIZONA,NUMCOL,38000
2002,ARIZONA,TOTALLB,2394000
2002,ARIZONA,TOTALPRICE,2586000
2002,ARKANSAS,LBPERCOL,88
2002,ARKANSAS,NUMCOL,45000
2002,ARKANSAS,TOTALLB,3960000
2002,ARKANSAS,TOTALPRICE,4990000
2002,CALIFORNIA,LBPERCOL,50
2002,CALIFORNIA,NUMCOL,470000
2002,CALIFORNIA,TOTALLB,23500000
2002,CALIFORNIA,TOTALPRICE,31020000
2002,COLORADO,LBPERCOL,60
2002,COLORADO,NUMCOL,24000
2002,COLORADO,TOTALLB,1440000
2002,COLORADO,TOTALPRICE,1858000
2002,FLORIDA,LBPERCOL,93
2002,FLORIDA,NUMCOL,220000
2002,FLORIDA,TOTALLB,20460000
2002,FLORIDA,TOTALPRICE,23324000
2002,GEORGIA,LBPERCOL,52
2002,GEORGIA,NUMCOL,50000
2002,GEORGIA,TOTALLB,2600000
2002,GEORGIA,TOTALPRICE,2938000
2002,HAWAII,LBPERCOL,136
2002,HAWAII,NUMCOL,7000
2002,HAWAII,TOTALLB,952000
2002,HAWAII,TOTALPRICE,1057000
2002,IDAHO,LBPERCOL,57
2002,IDAHO,NUMCOL,100000
2002,IDAHO,TOTALLB,5700000
2002,IDAHO,TOTALPRICE,7809000
2002,ILLINOIS,LBPERCOL,80
2002,ILLINOIS,NUMCOL,9000
2002,ILLINOIS,TOTALLB,720000
2002,ILLINOIS,TOTALPRICE,1058000
2002,INDIANA,LBPERCOL,62
2002,INDIANA,NUMCOL,8000
2002,INDIANA,TOTALLB,496000
2002,INDIANA,TOTALPRICE,590000
2002,IOWA,LBPERCOL,70
2002,IOWA,NUMCOL,33000
2002,IOWA,TOTALLB,2310000
2002,IOWA,TOTALPRICE,3303000
2002,KANSAS,LBPERCOL,52
2002,KANSAS,NUMCOL,17000
2002,KANSAS,TOTALLB,884000
2002,KANSAS,TOTALPRICE,1326000
2002,KENTUCKY,LBPERCOL,54
2002,KENTUCKY,NUMCOL,5000
2002,KENTUCKY,TOTALLB,270000
2002,KENTUCKY,TOTALPRICE,440000
2002,LOUISIANA,LBPERCOL,124
2002,LOUISIANA,NUMCOL,35000
2002,LOUISIANA,TOTALLB,4340000
2002,LOUISIANA,TOTALPRICE,5034000
2002,MAINE,LBPERCOL,41
2002,MAINE,NUMCOL,11000
2002,MAINE,TOTALLB,451000
2002,MAINE,TOTALPRICE,546000
2002,MARYLAND,LBPERCOL,46
2002,MARYLAND,NUMCOL,3000
2002,MARYLAND,TOTALLB,138000
2002,MARYLAND,TOTALPRICE,270000
2002,MICHIGAN,LBPERCOL,77
2002,MICHIGAN,NUMCOL,72000
2002,MICHIGAN,TOTALLB,5544000
2002,MICHIGAN,TOTALPRICE,7762000
2002,MINNESOTA,LBPERCOL,73
2002,MINNESOTA,NUMCOL,117000
2002,MINNESOTA,TOTALLB,8541000
2002,MINNESOTA,TOTALPRICE,12555000
2002,MISSISSIPPI,LBPERCOL,78
2002,MISSISSIPPI,NUMCOL,18000
2002,MISSISSIPPI,TOTALLB,1404000
2002,MISSISSIPPI,TOTALPRICE,1727000
2002,MISSOURI,LBPERCOL,50
2002,MISSOURI,NUMCOL,18000
2002,MISSOURI,TOTALLB,900000
2002,MISSOURI,TOTALPRICE,1278000
2002,MONTANA,LBPERCOL,63
2002,MONTANA,NUMCOL,134000
2002,MONTANA,TOTALLB,8442000
2002,MONTANA,TOTALPRICE,11650000
2002,NEBRASKA,LBPERCOL,75
2002,NEBRASKA,NUMCOL,43000
2002,NEBRASKA,TOTALLB,3225000
2002,NEBRASKA,TOTALPRICE,4805000
2002,NEVADA,LBPERCOL,62
2002,NEVADA,NUMCOL,9000
2002,NEVADA,TOTALLB,558000
2002,NEVADA,TOTALPRICE,1490000
2002,NEW JERSEY,LBPERCOL,40
2002,NEW JERSEY,NUMCOL,11000
2002,NEW JERSEY,TOTALLB,440000
2002,NEW JERSEY,TOTALPRICE,440000
2002,NEW MEXICO,LBPERCOL,44
2002,NEW MEXICO,NUMCOL,11000
2002,NEW MEXICO,TOTALLB,484000
2002,NEW MEXICO,TOTALPRICE,532000
2002,NEW YORK,LBPERCOL,98
2002,NEW YORK,NUMCOL,60000
2002,NEW YORK,TOTALLB,5880000
2002,NEW YORK,TOTALPRICE,7350000
2002,NORTH CAROLINA,LBPERCOL,42
2002,NORTH CAROLINA,NUMCOL,16000
2002,NORTH CAROLINA,TOTALLB,672000
2002,NORTH CAROLINA,TOTALPRICE,948000
2002,NORTH DAKOTA,LBPERCOL,75
2002,NORTH DAKOTA,NUMCOL,320000
2002,NORTH DAKOTA,TOTALLB,24000000
2002,NORTH DAKOTA,TOTALPRICE,35040000
2002,OHIO,LBPERCOL,70
2002,OHIO,NUMCOL,18000
2002,OHIO,TOTALLB,1260000
2002,OHIO,TOTALPRICE,1814000
2002,OKLAHOMA,LBPERCOL,53
2002,OKLAHOMA,NUMCOL,3000
2002,OKLAHOMA,TOTALLB,159000
2002,OKLAHOMA,TOTALPRICE,259000
2002,OREGON,LBPERCOL,49
2002,OREGON,NUMCOL,43000
2002,OREGON,TOTALLB,2107000
2002,OREGON,TOTALPRICE,2844000
2002,OTHER STATES,LBPERCOL,50
2002,OTHER STATES,NUMCOL,9000
2002,OTHER STATES,TOTALLB,453000
2002,OTHER STATES,TOTALPRICE,1036000
2002,PENNSYLVANIA,LBPERCOL,57
2002,PENNSYLVANIA,NUMCOL,29000
2002,PENNSYLVANIA,TOTALLB,1653000
2002,PENNSYLVANIA,TOTALPRICE,2215000
2002,SOUTH CAROLINA,LBPERCOL,94
2002,SOUTH CAROLINA,NUMCOL,5000
2002,SOUTH CAROLINA,TOTALLB,470000
2002,SOUTH CAROLINA,TOTALPRICE,588000
2002,SOUTH DAKOTA,LBPERCOL,51
2002,SOUTH DAKOTA,NUMCOL,225000
2002,SOUTH DAKOTA,TOTALLB,11475000
2002,SOUTH DAKOTA,TOTALPRICE,16295000
2002,TENNESSEE,LBPERCOL,61
2002,TENNESSEE,NUMCOL,8000
2002,TENNESSEE,TOTALLB,488000
2002,TENNESSEE,TOTALPRICE,683000
2002,TEXAS,LBPERCOL,67
2002,TEXAS,NUMCOL,114000
2002,TEXAS,TOTALLB,7638000
2002,TEXAS,TOTALPRICE,8707000
2002,UTAH,LBPERCOL,59
2002,UTAH,NUMCOL,22000
2002,UTAH,TOTALLB,1298000
2002,UTAH,TOTALPRICE,1687000
2002,VERMONT,LBPERCOL,89
2002,VERMONT,NUMCOL,7000
2002,VERMONT,TOTALLB,623000
2002,VERMONT,TOTALPRICE,748000
2002,VIRGINIA,LBPERCOL,38
2002,VIRGINIA,NUMCOL,8000
2002,VIRGINIA,TOTALLB,304000
2002,VIRGINIA,TOTALPRICE,578000
2002,WASHINGTON,LBPERCOL,51
2002,WASHINGTON,NUMCOL,50000
2002,WASHINGTON,TOTALLB,2550000
2002,WASHINGTON,TOTALPRICE,3239000
2002,WEST VIRGINIA,LBPERCOL,51
2002,WEST VIRGINIA,NUMCOL,9000
2002,WEST VIRGINIA,TOTALLB,459000
2002,WEST VIRGINIA,TOTALPRICE,606000
2002,WISCONSIN,LBPERCOL,95
2002,WISCONSIN,NUMCOL,70000
2002,WISCONSIN,TOTALLB,6650000
2002,WISCONSIN,TOTALPRICE,8911000
2002,WYOMING,LBPERCOL,63
2002,WYOMING,NUMCOL,38000
2002,WYOMING,TOTALLB,2394000
2002,WYOMING,TOTALPRICE,3184000
2001,ALABAMA,LBPERCOL,73
2001,ALABAMA,NUMCOL,14000
2001,ALABAMA,TOTALLB,1022000
2001,ALABAMA,TOTALPRICE,736000
2001,ARIZONA,LBPERCOL,59
2001,ARIZONA,NUMCOL,43000
2001,ARIZONA,TOTALLB,2537000
2001,ARIZONA,TOTALPRICE,1827000
2001,ARKANSAS,LBPERCOL,98
2001,ARKANSAS,NUMCOL,50000
2001,ARKANSAS,TOTALLB,4900000
2001,ARKANSAS,TOTALPRICE,3185000
2001,CALIFORNIA,LBPERCOL,61
2001,CALIFORNIA,NUMCOL,460000
2001,CALIFORNIA,TOTALLB,28060000
2001,CALIFORNIA,TOTALPRICE,19361000
2001,COLORADO,LBPERCOL,55
2001,COLORADO,NUMCOL,26000
2001,COLORADO,TOTALLB,1430000
2001,COLORADO,TOTALPRICE,1015000
2001,FLORIDA,LBPERCOL,100
2001,FLORIDA,NUMCOL,220000
2001,FLORIDA,TOTALLB,22000000
2001,FLORIDA,TOTALPRICE,14080000
2001,GEORGIA,LBPERCOL,57
2001,GEORGIA,NUMCOL,55000
2001,GEORGIA,TOTALLB,3135000
2001,GEORGIA,TOTALPRICE,2195000
2001,HAWAII,LBPERCOL,87
2001,HAWAII,NUMCOL,8000
2001,HAWAII,TOTALLB,696000
2001,HAWAII,TOTALPRICE,606000
2001,IDAHO,LBPERCOL,46
2001,IDAHO,NUMCOL,100000
2001,IDAHO,TOTALLB,4600000
2001,IDAHO,TOTALPRICE,3082000
2001,ILLINOIS,LBPERCOL,76
2001,ILLINOIS,NUMCOL,6000
2001,ILLINOIS,TOTALLB,456000
2001,ILLINOIS,TOTALPRICE,720000
2001,INDIANA,LBPERCOL,76
2001,INDIANA,NUMCOL,7000
2001,INDIANA,TOTALLB,532000
2001,INDIANA,TOTALPRICE,489000
2001,IOWA,LBPERCOL,51
2001,IOWA,NUMCOL,33000
2001,IOWA,TOTALLB,1683000
2001,IOWA,TOTALPRICE,1262000
2001,KANSAS,LBPERCOL,51
2001,KANSAS,NUMCOL,13000
2001,KANSAS,TOTALLB,663000
2001,KANSAS,TOTALPRICE,636000
2001,KENTUCKY,LBPERCOL,78
2001,KENTUCKY,NUMCOL,4000
2001,KENTUCKY,TOTALLB,312000
2001,KENTUCKY,TOTALPRICE,440000
2001,LOUISIANA,LBPERCOL,106
2001,LOUISIANA,NUMCOL,45000
2001,LOUISIANA,TOTALLB,4770000
2001,LOUISIANA,TOTALPRICE,2862000
2001,MAINE,LBPERCOL,20
2001,MAINE,NUMCOL,11000
2001,MAINE,TOTALLB,220000
2001,MAINE,TOTALPRICE,174000
2001,MARYLAND,LBPERCOL,46
2001,MARYLAND,NUMCOL,4000
2001,MARYLAND,TOTALLB,184000
2001,MARYLAND,TOTALPRICE,294000
2001,MICHIGAN,LBPERCOL,60
2001,MICHIGAN,NUMCOL,76000
2001,MICHIGAN,TOTALLB,4560000
2001,MICHIGAN,TOTALPRICE,3694000
2001,MINNESOTA,LBPERCOL,81
2001,MINNESOTA,NUMCOL,135000
2001,MINNESOTA,TOTALLB,10935000
2001,MINNESOTA,TOTALPRICE,7108000
2001,MISSISSIPPI,LBPERCOL,66
2001,MISSISSIPPI,NUMCOL,17000
2001,MISSISSIPPI,TOTALLB,1122000
2001,MISSISSIPPI,TOTALPRICE,999000
2001,MISSOURI,LBPERCOL,61
2001,MISSOURI,NUMCOL,22000
2001,MISSOURI,TOTALLB,1342000
2001,MISSOURI,TOTALPRICE,953000
2001,MONTANA,LBPERCOL,102
2001,MONTANA,NUMCOL,136000
2001,MONTANA,TOTALLB,13872000
2001,MONTANA,TOTALPRICE,9294000
2001,NEBRASKA,LBPERCOL,48
2001,NEBRASKA,NUMCOL,43000
2001,NEBRASKA,TOTALLB,2064000
2001,NEBRASKA,TOTALPRICE,1486000
2001,NEVADA,LBPERCOL,50
2001,NEVADA,NUMCOL,9000
2001,NEVADA,TOTALLB,450000
2001,NEVADA,TOTALPRICE,963000
2001,NEW JERSEY,LBPERCOL,34
2001,NEW JERSEY,NUMCOL,11000
2001,NEW JERSEY,TOTALLB,374000
2001,NEW JERSEY,TOTALPRICE,318000
2001,NEW MEXICO,LBPERCOL,70
2001,NEW MEXICO,NUMCOL,10000
2001,NEW MEXICO,TOTALLB,700000
2001,NEW MEXICO,TOTALPRICE,462000
2001,NEW YORK,LBPERCOL,70
2001,NEW YORK,NUMCOL,53000
2001,NEW YORK,TOTALLB,3710000
2001,NEW YORK,TOTALPRICE,2931000
2001,NORTH CAROLINA,LBPERCOL,44
2001,NORTH CAROLINA,NUMCOL,13000
2001,NORTH CAROLINA,TOTALLB,572000
2001,NORTH CAROLINA,TOTALPRICE,847000
2001,NORTH DAKOTA,LBPERCOL,96
2001,NORTH DAKOTA,NUMCOL,280000
2001,NORTH DAKOTA,TOTALLB,26880000
2001,NORTH DAKOTA,TOTALPRICE,18547000
2001,OHIO,LBPERCOL,81
2001,OHIO,NUMCOL,18000
2001,OHIO,TOTALLB,1458000
2001,OHIO,TOTALPRICE,1473000
2001,OKLAHOMA,LBPERCOL,47
2001,OKLAHOMA,NUMCOL,4000
2001,OKLAHOMA,TOTALLB,188000
2001,OKLAHOMA,TOTALPRICE,269000
2001,OREGON,LBPERCOL,44
2001,OREGON,NUMCOL,44000
2001,OREGON,TOTALLB,1936000
2001,OREGON,TOTALPRICE,1433000
2001,OTHER STATES,LBPERCOL,38
2001,OTHER STATES,NUMCOL,8000
2001,OTHER STATES,TOTALLB,303000
2001,OTHER STATES,TOTALPRICE,707000
2001,PENNSYLVANIA,LBPERCOL,57
2001,PENNSYLVANIA,NUMCOL,26000
2001,PENNSYLVANIA,TOTALLB,1482000
2001,PENNSYLVANIA,TOTALPRICE,1363000
2001,SOUTH CAROLINA,LBPERCOL,40
2001,SOUTH CAROLINA,NUMCOL,7000
2001,SOUTH CAROLINA,TOTALLB,280000
2001,SOUTH CAROLINA,TOTALPRICE,221000
2001,SOUTH DAKOTA,LBPERCOL,65
2001,SOUTH DAKOTA,NUMCOL,235000
2001,SOUTH DAKOTA,TOTALLB,15275000
2001,SOUTH DAKOTA,TOTALPRICE,10845000
2001,TENNESSEE,LBPERCOL,59
2001,TENNESSEE,NUMCOL,8000
2001,TENNESSEE,TOTALLB,472000
2001,TENNESSEE,TOTALPRICE,656000
2001,TEXAS,LBPERCOL,79
2001,TEXAS,NUMCOL,97000
2001,TEXAS,TOTALLB,7663000
2001,TEXAS,TOTALPRICE,4981000
2001,UTAH,LBPERCOL,38
2001,UTAH,NUMCOL,23000
2001,UTAH,TOTALLB,874000
2001,UTAH,TOTALPRICE,568000
2001,VERMONT,LBPERCOL,81
2001,VERMONT,NUMCOL,7000
2001,VERMONT,TOTALLB,567000
2001,VERMONT,TOTALPRICE,522000
2001,VIRGINIA,LBPERCOL,52
2001,VIRGINIA,NUMCOL,9000
2001,VIRGINIA,TOTALLB,468000
2001,VIRGINIA,TOTALPRICE,590000
2001,WASHINGTON,LBPERCOL,52
2001,WASHINGTON,NUMCOL,48000
2001,WASHINGTON,TOTALLB,2496000
2001,WASHINGTON,TOTALPRICE,1797000
2001,WEST VIRGINIA,LBPERCOL,65
2001,WEST VIRGINIA,NUMCOL,7000
2001,WEST VIRGINIA,TOTALLB,455000
2001,WEST VIRGINIA,TOTALPRICE,646000
2001,WISCONSIN,LBPERCOL,81
2001,WISCONSIN,NUMCOL,67000
2001,WISCONSIN,TOTALLB,5427000
2001,WISCONSIN,TOTALPRICE,4450000
2001,WYOMING,LBPERCOL,77
2001,WYOMING,NUMCOL,38000
2001,WYOMING,TOTALLB,2926000
2001,WYOMING,TOTALPRICE,1902000
2000,ALABAMA,LBPERCOL,78
2000,ALABAMA,NUMCOL,16000
2000,ALABAMA,TOTALLB,1248000
2000,ALABAMA,TOTALPRICE,736000
2000,ARIZONA,LBPERCOL,59
2000,ARIZONA,NUMCOL,40000
2000,ARIZONA,TOTALLB,2360000
2000,ARIZONA,TOTALPRICE,1723000
2000,ARKANSAS,LBPERCOL,93
2000,ARKANSAS,NUMCOL,52000
2000,ARKANSAS,TOTALLB,4836000
2000,ARKANSAS,TOTALPRICE,2757000
2000,CALIFORNIA,LBPERCOL,70
2000,CALIFORNIA,NUMCOL,440000
2000,CALIFORNIA,TOTALLB,30800000
2000,CALIFORNIA,TOTALPRICE,18172000
2000,COLORADO,LBPERCOL,60
2000,COLORADO,NUMCOL,29000
2000,COLORADO,TOTALLB,1740000
2000,COLORADO,TOTALPRICE,1079000
2000,FLORIDA,LBPERCOL,105
2000,FLORIDA,NUMCOL,232000
2000,FLORIDA,TOTALLB,24360000
2000,FLORIDA,TOTALPRICE,13154000
2000,GEORGIA,LBPERCOL,57
2000,GEORGIA,NUMCOL,55000
2000,GEORGIA,TOTALLB,3135000
2000,GEORGIA,TOTALPRICE,1975000
2000,HAWAII,LBPERCOL,112
2000,HAWAII,NUMCOL,7000
2000,HAWAII,TOTALLB,784000
2000,HAWAII,TOTALPRICE,643000
2000,IDAHO,LBPERCOL,47
2000,IDAHO,NUMCOL,100000
2000,IDAHO,TOTALLB,4700000
2000,IDAHO,TOTALPRICE,2444000
2000,ILLINOIS,LBPERCOL,61
2000,ILLINOIS,NUMCOL,8000
2000,ILLINOIS,TOTALLB,488000
2000,ILLINOIS,TOTALPRICE,571000
2000,INDIANA,LBPERCOL,65
2000,INDIANA,NUMCOL,8000
2000,INDIANA,TOTALLB,520000
2000,INDIANA,TOTALPRICE,536000
2000,IOWA,LBPERCOL,67
2000,IOWA,NUMCOL,30000
2000,IOWA,TOTALLB,2010000
2000,IOWA,TOTALPRICE,1367000
2000,KANSAS,LBPERCOL,68
2000,KANSAS,NUMCOL,15000
2000,KANSAS,TOTALLB,1020000
2000,KANSAS,TOTALPRICE,928000
2000,KENTUCKY,LBPERCOL,48
2000,KENTUCKY,NUMCOL,4000
2000,KENTUCKY,TOTALLB,192000
2000,KENTUCKY,TOTALPRICE,259000
2000,LOUISIANA,LBPERCOL,94
2000,LOUISIANA,NUMCOL,43000
2000,LOUISIANA,TOTALLB,4042000
2000,LOUISIANA,TOTALPRICE,2102000
2000,MAINE,LBPERCOL,21
2000,MAINE,NUMCOL,11000
2000,MAINE,TOTALLB,231000
2000,MAINE,TOTALPRICE,173000
2000,MARYLAND,LBPERCOL,46
2000,MARYLAND,NUMCOL,6000
2000,MARYLAND,TOTALLB,276000
2000,MARYLAND,TOTALPRICE,315000
2000,MICHIGAN,LBPERCOL,75
2000,MICHIGAN,NUMCOL,72000
2000,MICHIGAN,TOTALLB,5400000
2000,MICHIGAN,TOTALPRICE,3240000
2000,MINNESOTA,LBPERCOL,90
2000,MINNESOTA,NUMCOL,150000
2000,MINNESOTA,TOTALLB,13500000
2000,MINNESOTA,TOTALPRICE,7695000
2000,MISSISSIPPI,LBPERCOL,72
2000,MISSISSIPPI,NUMCOL,17000
2000,MISSISSIPPI,TOTALLB,1224000
2000,MISSISSIPPI,TOTALPRICE,845000
2000,MISSOURI,LBPERCOL,75
