LAT,LON,YEAR,MONTH,STATE,HUMIDITY,PRECIP,RADIATION,SFCWIND,TEMP
31.25,-92.75,2022,11,LOUISIANA,74.02831,21.613575,157.06113,2.3025227,14.9028015
31.25,-92.75,2022,12,LOUISIANA,74.6833,47.502099,131.765,2.569882,8.975861
31.25,-92.75,2023,1,LOUISIANA,75.68298,123.28617,135.22047,2.8328373,6.487274
31.25,-92.75,2023,2,LOUISIANA,72.88172,102.785511,180.74138,3.1237698,8.671539
31.25,-92.75,2023,3,LOUISIANA,77.99778,91.48746,224.96138,3.0722485,17.325165
31.25,-92.75,2023,4,LOUISIANA,78.92781,142.156548,221.91539,2.9719863,18.203888
31.25,-92.75,2023,5,LOUISIANA,79.04249,102.766614,272.06424,2.7146578,22.665283
31.25,-92.75,2023,6,LOUISIANA,77.53621,103.61211,275.66602,2.5553997,24.340271
31.25,-92.75,2023,7,LOUISIANA,59.240337,68.07348,304.77063,2.5603411,29.728424
31.25,-92.75,2023,8,LOUISIANA,54.79939,38.879517,290.83185,2.522322,30.075165
31.25,-92.75,2023,9,LOUISIANA,59.92742,75.80823,240.18323,2.2725568,26.95813
31.25,-92.75,2023,10,LOUISIANA,62.96842,37.1721,195.21385,2.4557753,19.478699
31.25,-92.75,2023,11,LOUISIANA,75.00585,93.686622,141.52643,2.8693082,13.612152
31.25,-92.75,2023,12,LOUISIANA,70.61187,30.713751,145.00331,2.6327405,8.536194
31.25,-92.75,2024,1,LOUISIANA,80.24769,191.81457,137.31602,2.782769,8.400177
31.25,-92.75,2024,2,LOUISIANA,71.40248,59.760108,184.4002,3.335976,10.176422
31.25,-92.75,2024,3,LOUISIANA,77.2601,90.860889,197.5095,2.8843079,11.99411
31.25,-92.75,2024,4,LOUISIANA,80.905594,256.72674,223.71648,3.2709532,18.179352
31.25,-92.75,2024,5,LOUISIANA,80.39484,73.56513,277.9141,2.4896667,21.651978
31.25,-92.75,2024,6,LOUISIANA,78.86016,75.306588,269.63055,1.9379592,25.40921
31.25,-92.75,2024,7,LOUISIANA,64.43152,86.175528,297.0329,2.497332,29.059326
31.25,-92.75,2024,8,LOUISIANA,64.93351,107.09388,264.5429,1.9517354,28.978119
31.25,-92.75,2024,9,LOUISIANA,78.98474,111.596538,212.7852,1.8511816,23.77414
31.25,-92.75,2024,10,LOUISIANA,57.49965,5.4904569,212.8825,2.2001019,18.8349
31.25,-92.75,2024,11,LOUISIANA,54.81428,19.913403,167.44783,2.7577775,15.619751
31.25,-92.75,2024,12,LOUISIANA,74.31386,41.907291,130.93002,2.8424475,9.940002
31.25,-92.75,2025,1,LOUISIANA,69.88849,52.524768,151.71841,3.2502367,8.857758
31.25,-92.75,2025,2,LOUISIANA,71.09143,87.070242,159.47285,2.7874365,8.006134
31.25,-92.75,2025,3,LOUISIANA,68.91579,79.591062,228.70627,3.3928704,14.35611
31.25,-92.75,2025,4,LOUISIANA,72.56632,81.739305,241.34933,3.3011825,19.4982
31.25,-92.75,2025,5,LOUISIANA,79.79307,185.89455,236.96033,2.277761,20.947205
31.25,-92.75,2025,6,LOUISIANA,80.49372,105.942801,259.089,2.0654464,24.202545
31.25,-92.75,2025,7,LOUISIANA,70.74804,102.77619,277.20963,1.8285098,27.712494
31.25,-92.75,2025,8,LOUISIANA,53.260185,43.23192,286.97983,2.469766,30.366577
31.25,-92.75,2025,9,LOUISIANA,50.977734,36.137613,256.95773,2.5231295,24.603638
31.25,-92.75,2025,10,LOUISIANA,51.148266,42.625605,192.28181,2.7619252,23.333984
31.25,-92.75,2025,11,LOUISIANA,72.86013,145.00746,148.471,3.070987,13.009186
31.25,-92.75,2025,12,LOUISIANA,79.58663,159.446325,120.51854,2.8579912,11.514038
31.25,-92.75,2026,1,LOUISIANA,82.420784,164.92065,107.29746,3.0542963,11.317352
31.25,-92.75,2026,2,LOUISIANA,84.39206,89.507631,165.63945,2.4696553,15.659363
31.25,-92.75,2026,3,LOUISIANA,71.91544,72.799359,230.34268,3.1248205,13.296936
31.25,-92.75,2026,4,LOUISIANA,77.040344,111.669282,259.82385,2.4943802,19.29776
31.25,-92.75,2026,5,LOUISIANA,84.4626,247.64802,233.91943,2.516428,21.69934
31.25,-92.75,2026,6,LOUISIANA,79.963684,93.39219,287.73367,1.9502962,23.950623
31.25,-92.75,2026,7,LOUISIANA,66.76295,42.545775,305.00565,2.442393,27.967865
31.25,-92.75,2026,8,LOUISIANA,63.284916,84.045525,263.82822,2.5475852,28.770142
31.25,-92.75,2026,9,LOUISIANA,65.83012,71.04384,225.54587,2.3597817,26.446625
31.25,-92.75,2026,10,LOUISIANA,54.55675,16.2462132,202.08084,2.1476064,20.875671
31.25,-92.75,2026,11,LOUISIANA,66.84872,74.620365,138.5394,2.7335956,14.133728
31.25,-92.75,2026,12,LOUISIANA,81.262344,64.415046,135.48114,2.718163,11.271149
31.25,-92.75,2027,1,LOUISIANA,74.91863,35.831817,151.09065,3.099641,12.379089
31.25,-92.75,2027,2,LOUISIANA,77.65355,93.872622,148.70403,2.7123551,13.110596
31.25,-92.75,2027,3,LOUISIANA,71.685326,65.310501,225.55273,3.2348228,15.004639
31.25,-92.75,2027,4,LOUISIANA,67.94375,87.129594,284.36047,2.9514287,18.924377
31.25,-92.75,2027,5,LOUISIANA,56.785286,9.830196,287.9425,3.2525837,24.53946
31.25,-92.75,2027,6,LOUISIANA,55.28532,96.981753,296.24622,2.7498014,28.374054
31.25,-92.75,2027,7,LOUISIANA,69.593475,117.269355,283.5337,2.4156072,27.409729
31.25,-92.75,2027,8,LOUISIANA,81.35313,274.86612,246.93707,2.1727571,26.963898
31.25,-92.75,2027,9,LOUISIANA,77.97686,42.5175,242.44408,1.863262,22.89328
31.25,-92.75,2027,10,LOUISIANA,80.9917,117.52281,170.53992,2.6615438,19.702942
31.25,-92.75,2027,11,LOUISIANA,77.14244,68.290893,145.89806,2.625229,15.118347
31.25,-92.75,2027,12,LOUISIANA,80.5021,90.92844,131.49654,2.8717332,8.753052
31.25,-92.75,2028,1,LOUISIANA,80.22582,89.0208,139.68459,2.7546,8.154572
31.25,-92.75,2028,2,LOUISIANA,76.99135,99.848613,150.8961,3.4692721,10.563995
31.25,-92.75,2028,3,LOUISIANA,79.81316,136.917459,202.0368,2.5877707,13.48526
31.25,-92.75,2028,4,LOUISIANA,74.58558,15.357552,264.69147,2.322163,18.842834
31.25,-92.75,2028,5,LOUISIANA,76.734314,82.417788,270.38608,2.911014,22.93219
31.25,-92.75,2028,6,LOUISIANA,63.369984,75.903111,304.39627,2.5841775,27.34082
31.25,-92.75,2028,7,LOUISIANA,56.904484,58.349997,305.13647,2.6563754,30.42337
31.25,-92.75,2028,8,LOUISIANA,63.97338,104.842752,273.86383,2.5090623,28.514252
31.25,-92.75,2028,9,LOUISIANA,70.26386,94.464756,245.9242,2.1137545,24.313232
31.25,-92.75,2028,10,LOUISIANA,65.26149,34.592121,195.81844,2.5639007,20.029297
31.25,-92.75,2028,11,LOUISIANA,73.7836,62.797908,158.9443,2.4287431,13.853973
31.25,-92.75,2028,12,LOUISIANA,78.19012,197.57358,117.463356,2.84325,10.405212
31.25,-92.75,2029,1,LOUISIANA,80.926476,55.232412,143.84335,2.820201,8.433105
31.25,-92.75,2029,2,LOUISIANA,81.05304,87.127527,178.29065,2.8146193,13.981476
31.25,-92.75,2029,3,LOUISIANA,71.515816,54.153114,216.66072,3.2687297,15.254852
31.25,-92.75,2029,4,LOUISIANA,69.57616,53.691084,267.89987,2.4783912,19.825623
31.25,-92.75,2029,5,LOUISIANA,66.44677,94.90632,277.3436,3.2275968,22.086487
31.25,-92.75,2029,6,LOUISIANA,73.062225,143.878269,285.45563,2.1695006,24.98288
31.25,-92.75,2029,7,LOUISIANA,58.568268,62.659164,312.39767,2.9227045,29.341675
31.25,-92.75,2029,8,LOUISIANA,60.525436,100.40283,275.33627,2.359867,29.623688
31.25,-92.75,2029,9,LOUISIANA,74.70556,118.675395,228.10611,1.9761147,26.072357
31.25,-92.75,2029,10,LOUISIANA,75.03426,52.447065,195.72643,2.4479296,18.760712
31.25,-92.75,2029,11,LOUISIANA,71.79358,79.158732,139.66249,2.7887883,15.259735
31.25,-92.75,2029,12,LOUISIANA,78.04124,13.6140015,145.8853,2.539486,9.871338
31.25,-92.75,2030,1,LOUISIANA,67.68132,73.98375,139.7736,3.3892908,7.826538
31.25,-92.75,2030,2,LOUISIANA,77.100494,133.68039,166.5055,3.2815413,12.573883
31.25,-92.75,2030,3,LOUISIANA,83.694756,176.836725,162.24011,3.4242737,18.855988
31.25,-92.75,2030,4,LOUISIANA,81.11481,212.66202,190.45294,2.4948013,18.766449
31.25,-92.75,2030,5,LOUISIANA,78.45604,88.991574,296.90097,2.3602405,21.528534
31.25,-92.75,2030,6,LOUISIANA,74.79218,93.87204,278.31686,2.2221248,25.800964
31.25,-92.75,2030,7,LOUISIANA,52.73176,34.752561,306.87064,2.7285066,30.714752
31.25,-92.75,2030,8,LOUISIANA,59.670822,77.416614,285.77942,1.9979366,29.306366
31.25,-92.75,2030,9,LOUISIANA,75.73372,241.52991,216.93489,2.7738633,24.093323
31.25,-92.75,2030,10,LOUISIANA,80.94404,125.763372,178.55466,2.6908436,18.25119
31.25,-92.75,2030,11,LOUISIANA,83.236305,110.856972,147.19753,2.2350633,13.192841
31.25,-92.75,2030,12,LOUISIANA,75.60298,22.7655672,146.05588,2.818041,8.494446
33.25,-89.75,2020,1,MISSISSIPPI,76.04555,170.07813,125.54705,3.2972999,6.723572
33.25,-89.75,2020,2,MISSISSIPPI,76.70701,187.18641,151.12589,3.2939477,10.989441
33.25,-89.75,2020,3,MISSISSIPPI,70.99948,73.878894,203.98181,3.4099112,8.058624
33.25,-89.75,2020,4,MISSISSIPPI,77.51705,104.155032,239.40343,2.8043554,15.292633
33.25,-89.75,2020,5,MISSISSIPPI,79.79797,80.97846,243.66376,2.7105129,20.068237
33.25,-89.75,2020,6,MISSISSIPPI,72.07586,70.70751,293.10443,2.3521097,24.606781
33.25,-89.75,2020,7,MISSISSIPPI,61.971195,104.25057,274.83963,2.0132174,27.56659
33.25,-89.75,2020,8,MISSISSIPPI,63.849926,86.275071,256.2246,2.3233883,27.644562
33.25,-89.75,2020,9,MISSISSIPPI,57.97023,78.157032,215.76901,2.670887,25.840698
33.25,-89.75,2020,10,MISSISSIPPI,72.38188,126.13176,180.30458,2.7963333,17.004242
33.25,-89.75,2020,11,MISSISSIPPI,77.990654,53.381748,149.07797,2.8394325,10.232208
33.25,-89.75,2020,12,MISSISSIPPI,79.23671,50.272344,112.56207,3.1658342,7.2593384
33.25,-89.75,2021,1,MISSISSIPPI,78.6577,133.037481,127.951126,3.406364,6.3449097
33.25,-89.75,2021,2,MISSISSIPPI,71.39227,63.15306,180.12944,3.5180779,6.609253
33.25,-89.75,2021,3,MISSISSIPPI,72.88904,82.446486,233.4989,3.3343177,12.375793
33.25,-89.75,2021,4,MISSISSIPPI,74.92754,88.487271,247.64342,3.0336156,14.254974
33.25,-89.75,2021,5,MISSISSIPPI,79.97535,117.2568,256.1851,2.7789671,20.707367
33.25,-89.75,2021,6,MISSISSIPPI,82.67454,196.10925,268.87494,1.9392903,22.762665
33.25,-89.75,2021,7,MISSISSIPPI,83.15747,160.846182,269.4103,1.9450508,25.610168
33.25,-89.75,2021,8,MISSISSIPPI,64.21015,45.15408,275.0256,2.2697694,27.11905
33.25,-89.75,2021,9,MISSISSIPPI,73.14571,99.898854,199.06224,3.2948236,24.521088
33.25,-89.75,2021,10,MISSISSIPPI,60.358162,33.169617,191.3285,2.659004,17.694061
33.25,-89.75,2021,11,MISSISSIPPI,80.418686,181.727529,123.08465,3.02654,12.73111
33.25,-89.75,2021,12,MISSISSIPPI,82.69128,131.821362,111.2349,3.0183046,7.5213013
33.25,-89.75,2022,1,MISSISSIPPI,74.97161,200.415102,111.053986,3.162209,4.0770874
33.25,-89.75,2022,2,MISSISSIPPI,83.919136,194.868609,133.13426,2.9410312,11.630524
33.25,-89.75,2022,3,MISSISSIPPI,81.063835,85.752375,188.2934,3.0962074,15.292786
33.25,-89.75,2022,4,MISSISSIPPI,80.42322,144.29754,202.99548,3.0137267,15.752014
33.25,-89.75,2022,5,MISSISSIPPI,83.36805,172.610751,227.26666,3.0153763,20.034302
33.25,-89.75,2022,6,MISSISSIPPI,86.23631,269.903355,266.6904,2.6234233,23.480164
33.25,-89.75,2022,7,MISSISSIPPI,86.18745,220.99995,240.76921,2.0927668,24.608002
33.25,-89.75,2022,8,MISSISSIPPI,84.3967,110.672172,263.95425,1.70768,23.937042
33.25,-89.75,2022,9,MISSISSIPPI,75.11451,23.5703139,224.8317,1.9156576,21.313354
33.25,-89.75,2022,10,MISSISSIPPI,64.91604,89.722854,193.32614,2.7622757,15.820984
33.25,-89.75,2022,11,MISSISSIPPI,77.1619,32.313039,146.69756,2.5808315,12.65744
33.25,-89.75,2022,12,MISSISSIPPI,75.933655,46.603221,119.485855,3.2302222,7.239807
33.25,-89.75,2023,1,MISSISSIPPI,74.96416,109.507128,130.35843,3.2066684,4.252289
33.25,-89.75,2023,2,MISSISSIPPI,72.45074,85.285884,171.93962,3.4422724,6.7942505
33.25,-89.75,2023,3,MISSISSIPPI,76.17643,75.501138,223.78154,3.2598286,15.559235
33.25,-89.75,2023,4,MISSISSIPPI,77.51667,176.73699,228.62802,3.190069,16.629395
33.25,-89.75,2023,5,MISSISSIPPI,82.5914,170.08674,244.12556,2.7557478,20.895416
33.25,-89.75,2023,6,MISSISSIPPI,80.082016,89.680968,269.05243,2.2965572,24.090363
33.25,-89.75,2023,7,MISSISSIPPI,64.93108,67.305564,304.9442,2.3350067,28.585236
33.25,-89.75,2023,8,MISSISSIPPI,52.42022,60.601608,284.33926,2.5629935,29.792236
33.25,-89.75,2023,9,MISSISSIPPI,45.094563,40.721007,241.29503,2.3933787,27.30429
33.25,-89.75,2023,10,MISSISSIPPI,64.70691,42.812001,183.76048,2.6377003,18.06601
33.25,-89.75,2023,11,MISSISSIPPI,74.86794,73.725579,131.13649,3.2546856,11.927277
33.25,-89.75,2023,12,MISSISSIPPI,70.700874,35.305695,130.83926,3.1395125,6.5872803
33.25,-89.75,2024,1,MISSISSIPPI,76.88452,42.640518,138.47527,2.8096256,6.4416504
33.25,-89.75,2024,2,MISSISSIPPI,61.54983,76.90143,169.91559,3.956083,7.4785767
33.25,-89.75,2024,3,MISSISSIPPI,71.0718,87.527775,214.93137,3.3280678,10.544922
33.25,-89.75,2024,4,MISSISSIPPI,72.93428,176.94555,253.5641,3.8368537,16.986237
33.25,-89.75,2024,5,MISSISSIPPI,80.84425,170.116095,251.16159,2.4919152,20.50174
33.25,-89.75,2024,6,MISSISSIPPI,83.76474,138.736782,252.00548,2.0007153,24.432678
33.25,-89.75,2024,7,MISSISSIPPI,61.623318,55.637223,300.93787,2.4981472,28.1044
33.25,-89.75,2024,8,MISSISSIPPI,55.752823,90.273822,254.11542,2.188925,29.310516
33.25,-89.75,2024,9,MISSISSIPPI,68.10552,60.568878,219.81958,2.2718277,22.920593
33.25,-89.75,2024,10,MISSISSIPPI,53.480015,10.7968758,204.59378,2.5364127,17.919891
33.25,-89.75,2024,11,MISSISSIPPI,51.584583,28.182408,158.88148,3.1005917,13.27298
33.25,-89.75,2024,12,MISSISSIPPI,78.13111,75.27486,114.57051,3.1063998,7.9559937
33.25,-89.75,2025,1,MISSISSIPPI,70.184616,59.25867,142.03665,3.974577,6.4811096
33.25,-89.75,2025,2,MISSISSIPPI,65.13206,11.7701169,168.965,3.021985,6.345398
33.25,-89.75,2025,3,MISSISSIPPI,64.76041,103.371942,229.10904,3.7436676,12.765778
33.25,-89.75,2025,4,MISSISSIPPI,73.45157,146.249958,259.91064,3.4504752,17.911163
33.25,-89.75,2025,5,MISSISSIPPI,76.80169,145.239402,258.35965,2.5001776,19.641632
33.25,-89.75,2025,6,MISSISSIPPI,80.68323,123.23439,257.24014,2.3698075,23.157104
33.25,-89.75,2025,7,MISSISSIPPI,76.98672,157.00422,266.03464,1.7709998,26.53128
33.25,-89.75,2025,8,MISSISSIPPI,52.507996,45.450246,276.55872,2.5923269,29.10675
33.25,-89.75,2025,9,MISSISSIPPI,57.211582,52.420341,250.2314,2.5877051,22.662048
33.25,-89.75,2025,10,MISSISSIPPI,53.55408,56.465931,182.1838,2.9389226,20.489227
33.25,-89.75,2025,11,MISSISSIPPI,74.146034,136.63101,134.5335,3.7185876,11.154175
33.25,-89.75,2025,12,MISSISSIPPI,79.70233,140.109372,113.45317,3.391711,9.645874
33.25,-89.75,2026,1,MISSISSIPPI,78.03729,181.497201,110.527664,3.3611624,9.990021
33.25,-89.75,2026,2,MISSISSIPPI,81.9828,83.205057,167.61961,2.979047,14.303986
33.25,-89.75,2026,3,MISSISSIPPI,70.47189,83.382162,214.42665,3.5247219,10.998077
33.25,-89.75,2026,4,MISSISSIPPI,75.42256,69.447342,244.85608,2.7985785,17.684387
33.25,-89.75,2026,5,MISSISSIPPI,82.98054,188.006358,243.5912,2.6554542,19.734314
33.25,-89.75,2026,6,MISSISSIPPI,77.12463,104.446986,295.15118,2.1627924,22.934906
33.25,-89.75,2026,7,MISSISSIPPI,70.94418,148.476378,285.7454,2.488504,27.121613
33.25,-89.75,2026,8,MISSISSIPPI,63.23262,47.871441,263.10693,2.7371,27.259705
33.25,-89.75,2026,9,MISSISSIPPI,57.179703,39.706359,219.62329,2.8408232,26.145294
33.25,-89.75,2026,10,MISSISSIPPI,49.794712,6.2787345,186.85359,2.475275,20.164764
33.25,-89.75,2026,11,MISSISSIPPI,66.83414,121.349274,135.51067,2.8002384,11.665558
33.25,-89.75,2026,12,MISSISSIPPI,82.42768,74.691981,125.92467,3.1713502,9.603424
33.25,-89.75,2027,1,MISSISSIPPI,76.00119,76.275258,135.40479,3.657702,10.358459
33.25,-89.75,2027,2,MISSISSIPPI,77.5894,73.74945,129.66992,3.1864147,10.02948
33.25,-89.75,2027,3,MISSISSIPPI,74.399,96.033303,206.78401,3.586355,12.116455
33.25,-89.75,2027,4,MISSISSIPPI,68.27619,45.496995,286.28754,2.8405921,17.356476
33.25,-89.75,2027,5,MISSISSIPPI,53.44466,37.163082,292.26938,3.2756,23.474365
33.25,-89.75,2027,6,MISSISSIPPI,61.413353,128.9235,270.36288,2.5223336,26.103119
33.25,-89.75,2027,7,MISSISSIPPI,61.99971,84.892374,294.1906,2.461988,27.622375
33.25,-89.75,2027,8,MISSISSIPPI,82.90001,212.360688,232.76369,2.0408435,25.453278
33.25,-89.75,2027,9,MISSISSIPPI,81.73034,105.292026,215.3421,1.9961042,21.822327
33.25,-89.75,2027,10,MISSISSIPPI,80.51663,165.56736,154.57526,2.6634252,18.206604
33.25,-89.75,2027,11,MISSISSIPPI,79.037125,99.316005,133.24104,2.7528758,13.326843
33.25,-89.75,2027,12,MISSISSIPPI,80.32257,113.897931,118.52562,3.3052204,7.0384216
33.25,-89.75,2028,1,MISSISSIPPI,81.66925,101.363268,129.50735,3.226332,6.490326
33.25,-89.75,2028,2,MISSISSIPPI,72.63218,125.434212,145.26524,3.864233,7.5418396
33.25,-89.75,2028,3,MISSISSIPPI,78.84585,95.985702,197.16753,2.9180806,11.313324
33.25,-89.75,2028,4,MISSISSIPPI,75.84589,31.716888,255.17313,2.5646071,16.895264
33.25,-89.75,2028,5,MISSISSIPPI,72.78753,74.40831,271.31992,3.0181954,22.498749
33.25,-89.75,2028,6,MISSISSIPPI,63.420277,94.07043,288.3867,2.3882494,26.620026
33.25,-89.75,2028,7,MISSISSIPPI,59.010017,97.794456,300.41074,2.3919392,29.635223
33.25,-89.75,2028,8,MISSISSIPPI,71.753975,272.09898,258.0009,2.6130788,26.404999
33.25,-89.75,2028,9,MISSISSIPPI,70.479164,49.957569,253.3037,2.3279278,22.406128
33.25,-89.75,2028,10,MISSISSIPPI,65.0608,39.366654,190.97488,2.9379733,18.000458
33.25,-89.75,2028,11,MISSISSIPPI,75.67521,64.507971,148.94035,2.6288311,11.255066
33.25,-89.75,2028,12,MISSISSIPPI,75.52785,114.41619,113.8957,3.4059207,8.832886
33.25,-89.75,2029,1,MISSISSIPPI,81.53914,96.3822,119.38137,2.9924371,6.5407715
33.25,-89.75,2029,2,MISSISSIPPI,80.46485,98.09742,173.18846,2.9296684,11.318909
33.25,-89.75,2029,3,MISSISSIPPI,72.546005,60.73611,206.2312,3.6563597,12.671204
33.25,-89.75,2029,4,MISSISSIPPI,70.80485,36.709125,256.9924,2.9296758,17.218018
33.25,-89.75,2029,5,MISSISSIPPI,69.11723,168.217635,266.22156,3.1635118,19.105988
33.25,-89.75,2029,6,MISSISSIPPI,81.66794,142.545162,262.46106,2.0487366,22.671173
33.25,-89.75,2029,7,MISSISSIPPI,68.19938,99.809868,290.86172,2.824788,26.88794
33.25,-89.75,2029,8,MISSISSIPPI,56.77989,71.344122,265.18808,2.5228798,29.299683
33.25,-89.75,2029,9,MISSISSIPPI,61.824745,90.48306,227.5548,2.2588334,26.598053
33.25,-89.75,2029,10,MISSISSIPPI,78.660225,93.56514,180.40546,2.5944223,17.12674
33.25,-89.75,2029,11,MISSISSIPPI,72.30856,97.781418,124.166954,2.8027434,13.131958
33.25,-89.75,2029,12,MISSISSIPPI,75.6309,3.68998245,133.3106,2.9368033,7.6406555
33.25,-89.75,2030,1,MISSISSIPPI,65.4222,93.7839,134.67685,3.688608,5.637268
33.25,-89.75,2030,2,MISSISSIPPI,78.65756,92.659062,143.65904,3.735492,10.889526
33.25,-89.75,2030,3,MISSISSIPPI,82.88429,165.136728,159.67805,3.4963098,17.649963
33.25,-89.75,2030,4,MISSISSIPPI,77.474625,189.142326,218.14139,2.6323798,17.2771
33.25,-89.75,2030,5,MISSISSIPPI,81.26024,113.639745,279.88852,2.3527837,20.12909
33.25,-89.75,2030,6,MISSISSIPPI,76.78466,72.088509,272.17874,2.2805874,25.425476
33.25,-89.75,2030,7,MISSISSIPPI,60.134605,97.824948,298.9109,2.4809027,29.96164
33.25,-89.75,2030,8,MISSISSIPPI,56.245373,55.633803,279.33917,2.3188593,28.4729
33.25,-89.75,2030,9,MISSISSIPPI,60.47833,66.870984,219.66264,2.8580785,24.281677
33.25,-89.75,2030,10,MISSISSIPPI,74.57973,148.408011,180.21362,2.9877887,16.245087
33.25,-89.75,2030,11,MISSISSIPPI,81.29994,74.77479,136.64268,2.5059803,11.171143
33.25,-89.75,2030,12,MISSISSIPPI,74.01661,37.424154,127.54792,3.3000703,6.958832
33.25,-86.25,2020,1,ALABAMA,75.28915,124.006161,128.83403,3.0539749,5.7351685
33.25,-86.25,2020,2,ALABAMA,79.03818,151.08432,137.9505,3.4347281,11.430786
33.25,-86.25,2020,3,ALABAMA,71.46184,73.087929,207.46947,3.132665,7.431122
33.25,-86.25,2020,4,ALABAMA,78.139565,113.000286,228.91705,2.7032413,14.577026
33.25,-86.25,2020,5,ALABAMA,78.97938,46.893654,229.80295,2.2376735,19.484192
33.25,-86.25,2020,6,ALABAMA,79.97961,116.06619,268.24057,2.0300505,23.672852
33.25,-86.25,2020,7,ALABAMA,67.69778,68.222688,275.63416,1.9374914,26.059662
33.25,-86.25,2020,8,ALABAMA,76.057945,136.362549,242.16069,2.1899872,25.542023
33.25,-86.25,2020,9,ALABAMA,68.79856,110.345448,222.47577,2.3972952,23.549805
33.25,-86.25,2020,10,ALABAMA,76.6739,45.518874,189.1978,2.5798616,15.98587
33.25,-86.25,2020,11,ALABAMA,78.47134,47.759019,142.41684,2.4260576,9.330627
33.25,-86.25,2020,12,ALABAMA,80.198975,64.060914,116.79741,2.742124,6.2337036
33.25,-86.25,2021,1,ALABAMA,76.957596,144.072261,128.73105,3.1514175,6.2970276
33.25,-86.25,2021,2,ALABAMA,73.99782,91.753614,167.34525,3.136313,5.9219055
33.25,-86.25,2021,3,ALABAMA,76.43026,107.640816,216.5357,2.9225576,11.278839
33.25,-86.25,2021,4,ALABAMA,77.34509,49.227819,237.11911,2.7665362,13.739746
33.25,-86.25,2021,5,ALABAMA,81.85796,123.724008,238.02367,2.4218361,20.415253
33.25,-86.25,2021,6,ALABAMA,83.91222,186.85677,254.22783,1.8584025,21.998688
33.25,-86.25,2021,7,ALABAMA,89.8302,296.15628,231.9548,2.0256076,23.968292
33.25,-86.25,2021,8,ALABAMA,85.14089,127.888455,241.79515,1.8821931,23.824402
33.25,-86.25,2021,9,ALABAMA,80.91049,43.012881,193.53499,2.601657,22.970093
33.25,-86.25,2021,10,ALABAMA,72.967606,37.928535,198.60823,2.4310856,15.912781
33.25,-86.25,2021,11,ALABAMA,81.60587,125.79102,122.7538,2.8414288,12.252167
33.25,-86.25,2021,12,ALABAMA,83.2826,160.60875,109.737785,2.8845277,7.2799683
33.25,-86.25,2022,1,ALABAMA,74.824,82.293441,119.48367,2.9312215,4.0283813
33.25,-86.25,2022,2,ALABAMA,83.60785,162.61584,134.23564,2.8101692,11.246765
33.25,-86.25,2022,3,ALABAMA,82.12177,65.959998,172.07881,2.8627434,14.682251
33.25,-86.25,2022,4,ALABAMA,82.66406,171.0609,183.36844,2.9474998,15.024811
33.25,-86.25,2022,5,ALABAMA,82.928635,167.034588,222.20082,2.7168257,19.236145
33.25,-86.25,2022,6,ALABAMA,84.48744,168.97293,268.51492,2.3627055,22.923126
33.25,-86.25,2022,7,ALABAMA,84.64304,159.757992,240.67517,1.7266068,23.962372
33.25,-86.25,2022,8,ALABAMA,84.41662,141.618561,253.29166,1.5440999,23.450989
33.25,-86.25,2022,9,ALABAMA,76.7548,27.641217,207.44043,2.0507042,20.671783
33.25,-86.25,2022,10,ALABAMA,69.435524,57.599871,196.42159,2.7001858,14.710205
33.25,-86.25,2022,11,ALABAMA,77.11528,27.446586,150.05269,2.4654474,11.514313
33.25,-86.25,2022,12,ALABAMA,79.01585,108.284775,113.93164,3.1719508,7.0380554
33.25,-86.25,2023,1,ALABAMA,74.97927,69.649602,124.168434,2.9818113,3.8754883
33.25,-86.25,2023,2,ALABAMA,74.63591,152.683338,162.33864,3.3998594,6.7081604
33.25,-86.25,2023,3,ALABAMA,77.81764,70.54554,216.57861,2.9297838,14.011566
33.25,-86.25,2023,4,ALABAMA,77.153786,124.755162,223.33212,2.7149823,15.752167
33.25,-86.25,2023,5,ALABAMA,82.259865,149.046579,234.48093,2.4458082,20.092804
33.25,-86.25,2023,6,ALABAMA,80.10758,95.855934,268.01398,1.8446636,23.876984
33.25,-86.25,2023,7,ALABAMA,72.810524,91.409289,299.3673,2.0724664,26.543335
33.25,-86.25,2023,8,ALABAMA,69.85865,108.782265,275.80997,1.9943029,26.869202
33.25,-86.25,2023,9,ALABAMA,61.99612,49.853079,240.95764,2.0514429,24.569916
33.25,-86.25,2023,10,ALABAMA,71.44569,95.407584,169.76411,2.5648181,17.237335
33.25,-86.25,2023,11,ALABAMA,82.002075,165.44817,127.41281,2.8296244,11.046478
33.25,-86.25,2023,12,ALABAMA,76.741165,61.45422,126.2533,2.7235577,5.5421143
33.25,-86.25,2024,1,ALABAMA,78.213974,36.521814,142.29137,2.638352,5.787201
33.25,-86.25,2024,2,ALABAMA,69.2243,160.59231,157.60905,3.6705887,6.802765
